receptor,rep,n_frames_total,n_frames_used,early_frac,n_windows,rmsd_mean,rmsd_std,rmsd_max,rg_mean,rg_std,tm3_tm6_mean,tm3_tm6_std,simID,traj_file,top_file,label,dominant_cluster_frac,silhouette,y,early_ts_path,early_frames_path
Beta-1_adrenergic_receptor~2Y04_B,1,2500,1200,0.5,1,3.2863857169697277,0.9091984094484092,5.258690723766117,23.255704829230236,0.33657018900106345,49.6541999690561,1.777831878338549,27,Beta-1_adrenergic_receptor~2Y04_B~unknown~10318_trj_27.xtc,Beta-1_adrenergic_receptor~2Y04_B~unknown~10315_dyn_27.psf,multi_state,0.5429166666666667,0.5403090119361877,1,early_ts_Beta-1_adrenergic_receptor_2Y04_B_rep1_27.npy,early_frames_Beta-1_adrenergic_receptor_2Y04_B_rep1_27.npy
Beta-1_adrenergic_receptor~2Y04_B,1,2500,1200,0.5,1,2.5048434648419864,0.3262925864140538,3.311153456996288,21.60857310774917,0.15310750429177894,44.967259830800124,0.810530750641224,28,Beta-1_adrenergic_receptor~2Y04_B~unknown~10326_trj_28.xtc,Beta-1_adrenergic_receptor~2Y04_B~unknown~10323_dyn_28.psf,multi_state,0.7020833333333333,0.5202000141143799,1,early_ts_Beta-1_adrenergic_receptor_2Y04_B_rep1_28.npy,early_frames_Beta-1_adrenergic_receptor_2Y04_B_rep1_28.npy
Beta-1_adrenergic_receptor~2Y04_B,1,2500,1200,0.5,1,2.087522116275205,0.3549973355631615,2.8119364653349477,21.49004370416068,0.16544033292400795,44.77903304113841,2.0590767772732814,55,Beta-1_adrenergic_receptor~2Y04_B~unknown~10556_trj_55.xtc,Beta-1_adrenergic_receptor~2Y04_B~unknown~10559_dyn_55.psf,multi_state,0.52125,0.5647497177124023,1,early_ts_Beta-1_adrenergic_receptor_2Y04_B_rep1_55.npy,early_frames_Beta-1_adrenergic_receptor_2Y04_B_rep1_55.npy
Beta-1_adrenergic_receptor~2YCW_A,1,2500,1200,0.5,1,3.1508766530179644,0.5785279737071568,4.499744072919885,22.723698091740673,0.30817255985251635,49.66602901737189,3.32968288205471,57,Beta-1_adrenergic_receptor~2YCW_A~unknown~10569_trj_57.xtc,Beta-1_adrenergic_receptor~2YCW_A~unknown~10574_dyn_57.psf,single_state,0.5279166666666667,0.4659651219844818,0,early_ts_Beta-1_adrenergic_receptor_2YCW_A_rep1_57.npy,early_frames_Beta-1_adrenergic_receptor_2YCW_A_rep1_57.npy
Beta-1_adrenergic_receptor~2YCW_A,2,2500,1200,0.5,1,2.5003163099095733,0.570158866929764,3.610864032761725,21.455995468758022,0.1871049603972957,45.279127062942145,1.400363222643098,64,Beta-1_adrenergic_receptor~2YCW_A~unknown~10639_trj_64.xtc,Beta-1_adrenergic_receptor~2YCW_A~64~10644_dyn_64.psf,single_state,0.72125,0.3974163234233856,0,early_ts_Beta-1_adrenergic_receptor_2YCW_A_rep2_64.npy,early_frames_Beta-1_adrenergic_receptor_2YCW_A_rep2_64.npy
Beta-1_adrenergic_receptor~3ZPQ_B,1,1500,700,0.5,1,2.6538953568108408,0.3556853117291257,3.7135227380982774,23.10794447486694,0.16236671368756564,50.34977949016001,1.1981776143557532,131,Beta-1_adrenergic_receptor~3ZPQ_B~unknown~11255_trj_131.xtc,Beta-1_adrenergic_receptor~3ZPQ_B~unknown~11259_dyn_131.psf,single_state,0.5471428571428572,0.418846994638443,0,early_ts_Beta-1_adrenergic_receptor_3ZPQ_B_rep1_131.npy,early_frames_Beta-1_adrenergic_receptor_3ZPQ_B_rep1_131.npy
Beta-1_adrenergic_receptor~3ZPQ_B,1,1500,700,0.5,1,1.8155670012571439,0.26841780019955874,2.7391640609145798,21.432207725789066,0.12077635902125645,44.60733571321175,0.8882903877773731,132,Beta-1_adrenergic_receptor~3ZPQ_B~unknown~11263_trj_132.xtc,Beta-1_adrenergic_receptor~3ZPQ_B~unknown~11268_dyn_132.psf,single_state,0.5021428571428571,0.46566876769065857,0,early_ts_Beta-1_adrenergic_receptor_3ZPQ_B_rep1_132.npy,early_frames_Beta-1_adrenergic_receptor_3ZPQ_B_rep1_132.npy
Beta-1_adrenergic_receptor~3ZPQ_B,1,2500,1200,0.5,1,2.670463218522995,0.5090417692985172,3.9318072498087036,22.630899652391623,0.1610705426376071,49.041093619146125,1.9530387837106002,133,Beta-1_adrenergic_receptor~3ZPQ_B~unknown~11275_trj_133.xtc,Beta-1_adrenergic_receptor~3ZPQ_B~unknown~11277_dyn_133.psf,single_state,0.5420833333333334,0.41741806268692017,0,early_ts_Beta-1_adrenergic_receptor_3ZPQ_B_rep1_133.npy,early_frames_Beta-1_adrenergic_receptor_3ZPQ_B_rep1_133.npy
Beta-1_adrenergic_receptor~3ZPQ_B,1,2500,1200,0.5,1,1.9826879035147962,0.3555297968771775,3.0302489363086482,21.413831914071984,0.09046391267026402,45.75648504267538,0.7382447510853385,134,Beta-1_adrenergic_receptor~3ZPQ_B~unknown~11282_trj_134.xtc,Beta-1_adrenergic_receptor~3ZPQ_B~unknown~11285_dyn_134.psf,single_state,0.6766666666666666,0.47586557269096375,0,early_ts_Beta-1_adrenergic_receptor_3ZPQ_B_rep1_134.npy,early_frames_Beta-1_adrenergic_receptor_3ZPQ_B_rep1_134.npy
Beta-1_adrenergic_receptor~3ZPR_B,1,2500,1200,0.5,1,3.4318355388178317,0.4964588124943818,4.32274145506713,22.557067864989428,0.20654661722784887,47.21653990472919,1.1228737758219316,135,Beta-1_adrenergic_receptor~3ZPR_B~unknown~11289_trj_135.xtc,Beta-1_adrenergic_receptor~3ZPR_B~unknown~11294_dyn_135.psf,single_state,0.9033333333333333,0.6016543507575989,0,early_ts_Beta-1_adrenergic_receptor_3ZPR_B_rep1_135.npy,early_frames_Beta-1_adrenergic_receptor_3ZPR_B_rep1_135.npy
Beta-1_adrenergic_receptor~3ZPR_B,1,2250,1075,0.5,1,1.6496109967399635,0.27017968241817936,2.521083554197335,21.415315340560575,0.09375721509189854,45.00163810170959,0.8569097000101642,136,Beta-1_adrenergic_receptor~3ZPR_B~unknown~11297_trj_136.xtc,Beta-1_adrenergic_receptor~3ZPR_B~unknown~11302_dyn_136.psf,multi_state,0.7293023255813953,0.5004132390022278,1,early_ts_Beta-1_adrenergic_receptor_3ZPR_B_rep1_136.npy,early_frames_Beta-1_adrenergic_receptor_3ZPR_B_rep1_136.npy
Beta-1_adrenergic_receptor~3ZPR_B,1,2250,1075,0.5,1,1.6496109967399635,0.27017968241817936,2.521083554197335,21.415315340560575,0.09375721509189854,45.00163810170959,0.8569097000101642,137,Beta-1_adrenergic_receptor~3ZPR_B~unknown~11305_trj_137.xtc,Beta-1_adrenergic_receptor~3ZPR_B~unknown~11309_dyn_137.psf,multi_state,0.7293023255813953,0.5004132390022278,1,early_ts_Beta-1_adrenergic_receptor_3ZPR_B_rep1_137.npy,early_frames_Beta-1_adrenergic_receptor_3ZPR_B_rep1_137.npy
Beta-1_adrenergic_receptor~4AMI_A,1,2500,1200,0.5,1,2.909162172056202,0.45520498431617257,4.456867962696277,22.88579357176969,0.20486786578257915,45.55164228734434,1.758713083976334,138,Beta-1_adrenergic_receptor~4AMI_A~unknown~11313_trj_138.xtc,Beta-1_adrenergic_receptor~4AMI_A~unknown~11318_dyn_138.psf,single_state,0.5858333333333333,0.49992847442626953,0,early_ts_Beta-1_adrenergic_receptor_4AMI_A_rep1_138.npy,early_frames_Beta-1_adrenergic_receptor_4AMI_A_rep1_138.npy
Beta-1_adrenergic_receptor~4AMI_A,1,2500,1200,0.5,1,1.9645598605509182,0.31390782388580374,2.912631163365616,21.355456039141874,0.10973050887325914,46.062214131160495,0.8197409087941676,140,Beta-1_adrenergic_receptor~4AMI_A~unknown~11333_trj_140.xtc,Beta-1_adrenergic_receptor~4AMI_A~unknown~11335_dyn_140.psf,single_state,0.83,0.5350309014320374,0,early_ts_Beta-1_adrenergic_receptor_4AMI_A_rep1_140.npy,early_frames_Beta-1_adrenergic_receptor_4AMI_A_rep1_140.npy
Beta-1_adrenergic_receptor~4AMJ_B,1,2500,1200,0.5,1,3.2817298615090755,0.4136237062401906,4.3033028475317,22.877508290559394,0.22176860821358557,48.11339012547676,2.933928367956428,141,Beta-1_adrenergic_receptor~4AMJ_B~unknown~11340_trj_141.xtc,Beta-1_adrenergic_receptor~4AMJ_B~unknown~11345_dyn_141.psf,multi_state,0.6008333333333333,0.5808668732643127,1,early_ts_Beta-1_adrenergic_receptor_4AMJ_B_rep1_141.npy,early_frames_Beta-1_adrenergic_receptor_4AMJ_B_rep1_141.npy
Beta-1_adrenergic_receptor~4AMJ_B,1,2500,1200,0.5,1,2.655299900566027,0.4727666461946247,3.6464113246929846,22.751670964046085,0.1946423377186902,49.41750593679574,0.8029945699515312,167,Beta-1_adrenergic_receptor~4AMJ_B~unknown~11557_trj_167.xtc,Beta-1_adrenergic_receptor~4AMJ_B~unknown~11560_dyn_167.psf,single_state,0.84625,0.5441954731941223,0,early_ts_Beta-1_adrenergic_receptor_4AMJ_B_rep1_167.npy,early_frames_Beta-1_adrenergic_receptor_4AMJ_B_rep1_167.npy
Beta-1_adrenergic_receptor~4AMJ_B,1,2500,1200,0.5,1,1.6222075829554914,0.17628353993703763,2.2167140670169565,21.45092207032053,0.10125275937464953,46.224762348716325,0.7796073947846165,195,Beta-1_adrenergic_receptor~4AMJ_B~unknown~11792_trj_195.xtc,Beta-1_adrenergic_receptor~4AMJ_B~unknown~11796_dyn_195.psf,multi_state,0.66125,0.5360321402549744,1,early_ts_Beta-1_adrenergic_receptor_4AMJ_B_rep1_195.npy,early_frames_Beta-1_adrenergic_receptor_4AMJ_B_rep1_195.npy
Beta-1_adrenergic_receptor~4AMJ_B,2,2500,1200,0.5,1,2.1927550433605574,0.4499602535036504,3.2195341548098315,21.654154042521974,0.16847254577255566,46.88732828533792,0.9242961845203855,142,Beta-1_adrenergic_receptor~4AMJ_B~unknown~11348_trj_142.xtc,Beta-1_adrenergic_receptor~4AMJ_B~142~11353_dyn_142.psf,single_state,0.83875,0.5897190570831299,0,early_ts_Beta-1_adrenergic_receptor_4AMJ_B_rep2_142.npy,early_frames_Beta-1_adrenergic_receptor_4AMJ_B_rep2_142.npy
Beta-1_adrenergic_receptor~4BVN_A,1,2500,1200,0.5,1,3.6660248398380495,0.3484862018638426,4.3151242225531385,22.686252592328618,0.19065843527553286,48.265823611927296,1.3890251543511742,143,Beta-1_adrenergic_receptor~4BVN_A~unknown~11356_trj_143.xtc,Beta-1_adrenergic_receptor~4BVN_A~unknown~11359_dyn_143.psf,single_state,0.8525,0.5255752205848694,0,early_ts_Beta-1_adrenergic_receptor_4BVN_A_rep1_143.npy,early_frames_Beta-1_adrenergic_receptor_4BVN_A_rep1_143.npy
Beta-1_adrenergic_receptor~4BVN_A,1,2500,1200,0.5,1,2.0809374500616293,0.30201090603942354,2.9072041321139896,21.381039576059756,0.1149236051747266,45.302181227507354,0.6680215029830604,144,Beta-1_adrenergic_receptor~4BVN_A~unknown~11364_trj_144.xtc,Beta-1_adrenergic_receptor~4BVN_A~unknown~11369_dyn_144.psf,single_state,0.83375,0.550058126449585,0,early_ts_Beta-1_adrenergic_receptor_4BVN_A_rep1_144.npy,early_frames_Beta-1_adrenergic_receptor_4BVN_A_rep1_144.npy
Beta-1_adrenergic_receptor~4BVN_A,1,2500,1200,0.5,1,1.8646721461549374,0.24629901141555657,2.7572251872606697,21.41140202503692,0.08698070461998196,45.499705751628014,0.670789578608072,58,Beta-1_adrenergic_receptor~4BVN_A~unknown~11837_trj_58.xtc,Beta-1_adrenergic_receptor~4BVN_A~58~10587_dyn_58.psf,single_state,0.8091666666666667,0.5641608834266663,0,early_ts_Beta-1_adrenergic_receptor_4BVN_A_rep1_58.npy,early_frames_Beta-1_adrenergic_receptor_4BVN_A_rep1_58.npy
Beta-1_adrenergic_receptor~5A8E_A,1,2000,950,0.5,1,3.5594851450202145,0.5547559120179955,4.89841859249236,22.629415873785558,0.18991463868508854,48.53377552469278,1.3434605639840205,147,Beta-1_adrenergic_receptor~5A8E_A~unknown~11388_trj_147.xtc,Beta-1_adrenergic_receptor~5A8E_A~unknown~11393_dyn_147.psf,single_state,0.6457894736842106,0.450817734003067,0,early_ts_Beta-1_adrenergic_receptor_5A8E_A_rep1_147.npy,early_frames_Beta-1_adrenergic_receptor_5A8E_A_rep1_147.npy
Beta-1_adrenergic_receptor~5A8E_A,1,2500,1200,0.5,1,2.540834050972044,0.3297916451850917,3.3921087001407844,22.768686001652306,0.1788762366755431,49.985171741225734,1.6995077982491997,149,Beta-1_adrenergic_receptor~5A8E_A~unknown~11408_trj_149.xtc,Beta-1_adrenergic_receptor~5A8E_A~unknown~11410_dyn_149.psf,multi_state,0.67,0.5315803289413452,1,early_ts_Beta-1_adrenergic_receptor_5A8E_A_rep1_149.npy,early_frames_Beta-1_adrenergic_receptor_5A8E_A_rep1_149.npy
Beta-1_adrenergic_receptor~5A8E_A,1,2500,1200,0.5,1,2.0081534736579387,0.34022968932419795,2.8662233609207957,21.538727314455027,0.0990452414909249,45.416673287540405,0.7209063920220969,150,Beta-1_adrenergic_receptor~5A8E_A~unknown~11415_trj_150.xtc,Beta-1_adrenergic_receptor~5A8E_A~unknown~11419_dyn_150.psf,single_state,0.7154166666666667,0.49972787499427795,0,early_ts_Beta-1_adrenergic_receptor_5A8E_A_rep1_150.npy,early_frames_Beta-1_adrenergic_receptor_5A8E_A_rep1_150.npy
Beta-1_adrenergic_receptor~5A8E_A,2,2250,1075,0.5,1,1.926894203153861,0.3001550006189108,2.9177410479519783,21.328468005958246,0.10772218911182324,45.455619647865,0.6310686432724572,148,Beta-1_adrenergic_receptor~5A8E_A~unknown~11396_trj_148.xtc,Beta-1_adrenergic_receptor~5A8E_A~148~11401_dyn_148.psf,single_state,0.501860465116279,0.4998510181903839,0,early_ts_Beta-1_adrenergic_receptor_5A8E_A_rep2_148.npy,early_frames_Beta-1_adrenergic_receptor_5A8E_A_rep2_148.npy
Beta-2_adrenergic_receptor~2RH1_A,1,2500,1200,0.5,1,3.128024441267209,0.8121264001910238,4.488989029838983,21.9057936512777,0.2471200613767811,22.232419849369624,0.45445586231295537,11,Beta-2_adrenergic_receptor~2RH1_A~unknown~10185_trj_11.xtc,Beta-2_adrenergic_receptor~2RH1_A~11~10188_dyn_11.psf,single_state,0.8104166666666667,0.5581639409065247,0,early_ts_Beta-2_adrenergic_receptor_2RH1_A_rep1_11.npy,early_frames_Beta-2_adrenergic_receptor_2RH1_A_rep1_11.npy
Beta-2_adrenergic_receptor~3D4S_A,1,2500,1200,0.5,1,1.996764601151282,0.2836297265728852,2.948859616157033,22.023175384020238,0.16921083832094194,22.973402843333954,0.7468133688258191,65,Beta-2_adrenergic_receptor~3D4S_A~unknown~10647_trj_65.xtc,Beta-2_adrenergic_receptor~3D4S_A~unknown~10652_dyn_65.psf,single_state,0.6929166666666666,0.3936566114425659,0,early_ts_Beta-2_adrenergic_receptor_3D4S_A_rep1_65.npy,early_frames_Beta-2_adrenergic_receptor_3D4S_A_rep1_65.npy
Beta-2_adrenergic_receptor~3D4S_A,1,2500,1200,0.5,1,2.457850651955481,0.4985528859163137,3.810247069871645,22.032105920370523,0.22236360820169201,23.449629234439918,0.8105802399035718,83,Beta-2_adrenergic_receptor~3D4S_A~unknown~10806_trj_83.xtc,Beta-2_adrenergic_receptor~3D4S_A~unknown~10811_dyn_83.psf,single_state,0.7770833333333333,0.4898921251296997,0,early_ts_Beta-2_adrenergic_receptor_3D4S_A_rep1_83.npy,early_frames_Beta-2_adrenergic_receptor_3D4S_A_rep1_83.npy
Beta-2_adrenergic_receptor~3NY8_A,1,2500,1200,0.5,1,3.0711425292062526,0.9129847517905254,4.941042153907649,22.030767648275464,0.28335677585016483,23.575370938199047,0.7012919027503339,123,Beta-2_adrenergic_receptor~3NY8_A~unknown~11181_trj_123.xtc,Beta-2_adrenergic_receptor~3NY8_A~unknown~11185_dyn_123.psf,single_state,0.5216666666666666,0.4483339488506317,0,early_ts_Beta-2_adrenergic_receptor_3NY8_A_rep1_123.npy,early_frames_Beta-2_adrenergic_receptor_3NY8_A_rep1_123.npy
Beta-2_adrenergic_receptor~3NY8_A,2,2500,1200,0.5,1,3.693657621935563,0.7845077532118875,5.386003168729473,22.409351222305478,0.23786362015893234,22.640841710603627,0.780868203935573,88,Beta-2_adrenergic_receptor~3NY8_A~unknown~10850_trj_88.xtc,Beta-2_adrenergic_receptor~3NY8_A~88~10854_dyn_88.psf,multi_state,0.5633333333333334,0.5338899493217468,1,early_ts_Beta-2_adrenergic_receptor_3NY8_A_rep2_88.npy,early_frames_Beta-2_adrenergic_receptor_3NY8_A_rep2_88.npy
Beta-2_adrenergic_receptor~3NY9_A,1,2500,1200,0.5,1,2.492671251317881,0.48754922931380923,3.740171723256879,21.76053654578368,0.18243756604120806,23.53623330060153,0.9200883434799887,99,Beta-2_adrenergic_receptor~3NY9_A~unknown~10945_trj_99.xtc,Beta-2_adrenergic_receptor~3NY9_A~unknown~10950_dyn_99.psf,multi_state,0.6145833333333334,0.5622462034225464,1,early_ts_Beta-2_adrenergic_receptor_3NY9_A_rep1_99.npy,early_frames_Beta-2_adrenergic_receptor_3NY9_A_rep1_99.npy
Beta-2_adrenergic_receptor~3NYA_A,1,2500,1200,0.5,1,3.561019725494576,0.6660006584502691,5.603483776445785,22.480642447968695,0.2773038542377148,22.050194143561615,0.7224984309032187,100,Beta-2_adrenergic_receptor~3NYA_A~unknown~10953_trj_100.xtc,Beta-2_adrenergic_receptor~3NYA_A~unknown~10958_dyn_100.psf,single_state,0.8241666666666667,0.577572226524353,0,early_ts_Beta-2_adrenergic_receptor_3NYA_A_rep1_100.npy,early_frames_Beta-2_adrenergic_receptor_3NYA_A_rep1_100.npy
Beta-2_adrenergic_receptor~3NYA_A,1,2500,1200,0.5,1,2.1895658529817834,0.2761909031995153,3.1015286768233756,21.876057611455803,0.11313058456605171,22.17950131764023,0.6359803131456481,124,Beta-2_adrenergic_receptor~3NYA_A~unknown~11193_trj_124.xtc,Beta-2_adrenergic_receptor~3NYA_A~unknown~11196_dyn_124.psf,multi_state,0.5020833333333333,0.6157059669494629,1.0,early_ts_Beta-2_adrenergic_receptor_3NYA_A_rep1_124.npy,early_frames_Beta-2_adrenergic_receptor_3NYA_A_rep1_124.npy
Beta-2_adrenergic_receptor~3PDS_A,1,2500,1200,0.5,1,2.638165716754877,0.44978236532808735,4.080089212565136,22.7394175897925,0.1655292206722518,24.638864961446924,0.5787938083037364,107,Beta-2_adrenergic_receptor~3PDS_A~unknown~11015_trj_107.xtc,Beta-2_adrenergic_receptor~3PDS_A~unknown~11019_dyn_107.psf,single_state,0.7570833333333333,0.5916801691055298,0.0,early_ts_Beta-2_adrenergic_receptor_3PDS_A_rep1_107.npy,early_frames_Beta-2_adrenergic_receptor_3PDS_A_rep1_107.npy
Beta-2_adrenergic_receptor~4LDE_A,1,2500,1200,0.5,1,3.624975077621263,0.6189461030933994,5.111514620500207,22.1630634783575,0.16604935647057992,28.10180051435932,0.7973798693348223,113,Beta-2_adrenergic_receptor~4LDE_A~unknown~11073_trj_113.xtc,Beta-2_adrenergic_receptor~4LDE_A~unknown~11076_dyn_113.psf,single_state,0.5354166666666667,0.47515496611595154,0.0,early_ts_Beta-2_adrenergic_receptor_4LDE_A_rep1_113.npy,early_frames_Beta-2_adrenergic_receptor_4LDE_A_rep1_113.npy
Beta-2_adrenergic_receptor~4LDE_A,1,2500,1200,0.5,1,3.262467097756491,0.9547967825085393,6.001423328108635,22.413131279907354,0.2866865910770505,27.702399238578256,1.6838229128073552,121,Beta-2_adrenergic_receptor~4LDE_A~unknown~11165_trj_121.xtc,Beta-2_adrenergic_receptor~4LDE_A~unknown~11168_dyn_121.psf,single_state,0.5245833333333333,0.4901627004146576,0.0,early_ts_Beta-2_adrenergic_receptor_4LDE_A_rep1_121.npy,early_frames_Beta-2_adrenergic_receptor_4LDE_A_rep1_121.npy
Beta-2_adrenergic_receptor~4LDL_A,1,2500,1200,0.5,1,3.7794747913217845,0.7490861334825317,5.987061622616516,22.37295940475516,0.3012377333714169,24.90088930863203,1.1676608731154379,114,Beta-2_adrenergic_receptor~4LDL_A~unknown~11085_trj_114.xtc,Beta-2_adrenergic_receptor~4LDL_A~unknown~11088_dyn_114.psf,single_state,0.695,0.4502091407775879,0.0,early_ts_Beta-2_adrenergic_receptor_4LDL_A_rep1_114.npy,early_frames_Beta-2_adrenergic_receptor_4LDL_A_rep1_114.npy
Beta-2_adrenergic_receptor~4LDO_A,1,2500,1200,0.5,1,4.133387056274271,1.074505691612752,5.5644396119429045,22.02883583445313,0.2820519373482061,25.048787400676982,1.368084291043528,116,Beta-2_adrenergic_receptor~4LDO_A~unknown~11105_trj_116.xtc,Beta-2_adrenergic_receptor~4LDO_A~unknown~11108_dyn_116.psf,multi_state,0.5658333333333333,0.564931333065033,1.0,early_ts_Beta-2_adrenergic_receptor_4LDO_A_rep1_116.npy,early_frames_Beta-2_adrenergic_receptor_4LDO_A_rep1_116.npy
Beta-2_adrenergic_receptor~4LDO_A,1,2500,1200,0.5,1,3.491407693519922,0.6065131213077789,5.1072522653983174,22.280073585299295,0.16763012458029133,26.997570918021594,0.828208119552116,117,Beta-2_adrenergic_receptor~4LDO_A~unknown~11156_trj_117.xtc,Beta-2_adrenergic_receptor~4LDO_A~unknown~11160_dyn_117.psf,single_state,0.855,0.5449036359786987,0.0,early_ts_Beta-2_adrenergic_receptor_4LDO_A_rep1_117.npy,early_frames_Beta-2_adrenergic_receptor_4LDO_A_rep1_117.npy
Beta-2_adrenergic_receptor~4QKX_A,1,2500,1200,0.5,1,3.9139974945978526,0.6517460565565204,5.247317799108939,21.969213481941026,0.18434979281921968,24.65730762098238,1.5743430853656981,82,Beta-2_adrenergic_receptor~4QKX_A~unknown~10799_trj_82.xtc,Beta-2_adrenergic_receptor~4QKX_A~unknown~10803_dyn_82.psf,multi_state,0.7266666666666667,0.5064403414726257,1.0,early_ts_Beta-2_adrenergic_receptor_4QKX_A_rep1_82.npy,early_frames_Beta-2_adrenergic_receptor_4QKX_A_rep1_82.npy
Beta-2_adrenergic_receptor~5JQH_A,1,2500,1200,0.5,1,2.400838821126352,0.3891112711069505,3.074677356310298,22.076111537931176,0.13736340769699268,22.478969112019204,0.6133802635877835,159,Beta-2_adrenergic_receptor~5JQH_A~unknown~11490_trj_159.xtc,Beta-2_adrenergic_receptor~5JQH_A~unknown~11494_dyn_159.psf,multi_state,0.6170833333333333,0.5441257357597351,1.0,early_ts_Beta-2_adrenergic_receptor_5JQH_A_rep1_159.npy,early_frames_Beta-2_adrenergic_receptor_5JQH_A_rep1_159.npy
Beta-2_adrenergic_receptor~5JQH_A,1,2500,1200,0.5,1,4.061018988592869,0.5477878116793323,5.005994296055642,21.88181747192668,0.197438189094855,21.731938915728207,0.5534441786193162,160,Beta-2_adrenergic_receptor~5JQH_A~unknown~11498_trj_160.xtc,Beta-2_adrenergic_receptor~5JQH_A~unknown~11502_dyn_160.psf,single_state,0.5366666666666666,0.4806159436702728,0.0,early_ts_Beta-2_adrenergic_receptor_5JQH_A_rep1_160.npy,early_frames_Beta-2_adrenergic_receptor_5JQH_A_rep1_160.npy
Beta-2_adrenergic_receptor~6OBA,2,2500,1200,0.5,1,2.843191056952493,0.5555233617874565,4.2153463427489095,22.7071517204128,0.17176736486989774,23.952061378650324,0.6689577684846628,1130,Beta-2_adrenergic_receptor~6OBA~unknown~18627_trj_1130.xtc,Beta-2_adrenergic_receptor~6OBA~1130~18624_dyn_1130.psf,single_state,0.7933333333333333,0.4822664260864258,0.0,early_ts_Beta-2_adrenergic_receptor_6OBA_rep2_1130.npy,early_frames_Beta-2_adrenergic_receptor_6OBA_rep2_1130.npy
Beta-arrestin-1~6U1N,1,1500,700,0.5,1,2.791121324680994,0.5593718820173272,4.664129525049508,26.412718299874758,0.237952366627157,41.392125215476305,0.8257605218776366,2076,Beta-arrestin-1~6U1N~unknown~24126_trj_2076.xtc,Beta-arrestin-1~6U1N~unknown~24125_dyn_2076.psf,single_state,0.5771428571428572,0.4137909412384033,0.0,early_ts_Beta-arrestin-1_6U1N_rep1_2076.npy,early_frames_Beta-arrestin-1_6U1N_rep1_2076.npy
Beta-arrestin-1~6U1N,1,1500,700,0.5,1,3.7127262790350324,0.7132903968059476,6.28244512100559,26.408885174145553,0.23091881425120195,40.78223928746001,0.7386555249111795,2080,Beta-arrestin-1~6U1N~unknown~24142_trj_2080.xtc,Beta-arrestin-1~6U1N~2080~24141_dyn_2080.psf,single_state,0.5842857142857143,0.4576319754123688,0.0,early_ts_Beta-arrestin-1_6U1N_rep1_2080.npy,early_frames_Beta-arrestin-1_6U1N_rep1_2080.npy
Beta-arrestin-2~6K3F,1,3000,1450,0.5,1,6.523342519280795,1.4932230276604446,10.95764399626238,26.125793379800633,0.31957361805155526,39.891985963676056,0.6841122127742176,2053,Beta-arrestin-2~6K3F~unknown~24008_trj_2053.dcd,Beta-arrestin-2~6K3F~unknown~24007_dyn_2053.psf,multi_state,0.6524137931034483,0.519157350063324,1.0,early_ts_Beta-arrestin-2_6K3F_rep1_2053.npy,early_frames_Beta-arrestin-2_6K3F_rep1_2053.npy
Beta-arrestin-2~6K3F,2,3000,1450,0.5,1,3.855967886986271,0.6563990739145289,6.66972906726264,25.99610367727812,0.318825778704396,40.473552969829925,1.0332404854042045,2052,Beta-arrestin-2~6K3F~unknown~24004_trj_2052.dcd,Beta-arrestin-2~6K3F~2052~24003_dyn_2052.psf,single_state,0.6710344827586207,0.4830808937549591,0.0,early_ts_Beta-arrestin-2_6K3F_rep2_2052.npy,early_frames_Beta-arrestin-2_6K3F_rep2_2052.npy
Beta-arrestin-2~6U1N,1,1000,450,0.5,1,3.092507078642419,0.5130052301089724,4.272180368778894,25.5733791466021,0.1521796483418788,41.022038550370816,0.5865984489056187,1219,Beta-arrestin-2~6U1N~unknown~19048_trj_1219.xtc,Beta-arrestin-2~6U1N~unknown~19047_dyn_1219.psf,single_state,0.75,0.29887625575065613,0.0,early_ts_Beta-arrestin-2_6U1N_rep1_1219.npy,early_frames_Beta-arrestin-2_6U1N_rep1_1219.npy
Beta-arrestin-2~6U1N,1,1000,450,0.5,1,3.173280335434066,1.012460908026123,4.966972142997798,25.739700612024592,0.21707999248083854,40.818207568708374,0.6054254335637897,1225,Beta-arrestin-2~6U1N~unknown~19072_trj_1225.xtc,Beta-arrestin-2~6U1N~1225~19071_dyn_1225.psf,single_state,0.5,0.3688814342021942,0.0,early_ts_Beta-arrestin-2_6U1N_rep1_1225.npy,early_frames_Beta-arrestin-2_6U1N_rep1_1225.npy
Beta-arrestin-2~6U1N,2,1000,450,0.5,1,2.4645077142169236,0.4638343712663358,3.8072967800210202,25.57944455161743,0.13246260168911225,40.83055540411636,0.4776483202315969,1224,Beta-arrestin-2~6U1N~unknown~19068_trj_1224.xtc,Beta-arrestin-2~6U1N~1224~19067_dyn_1224.psf,single_state,0.5,0.3689827024936676,0.0,early_ts_Beta-arrestin-2_6U1N_rep2_1224.npy,early_frames_Beta-arrestin-2_6U1N_rep2_1224.npy
C-C_chemokine_receptor_type_5~4MBS_A,1,2500,1200,0.5,1,2.4840256028617804,0.3525971516408072,3.497376289086557,21.249732185274777,0.13843845272946997,31.868377662286683,0.8800726134241595,118,C-C_chemokine_receptor_type_5~4MBS_A~118~11127_trj_118.xtc,C-C_chemokine_receptor_type_5~4MBS_A~118~11148_dyn_118.psf,single_state,0.61625,0.45971304178237915,0.0,early_ts_C-C_chemokine_receptor_type_5_4MBS_A_rep1_118.npy,early_frames_C-C_chemokine_receptor_type_5_4MBS_A_rep1_118.npy
